House_Address,Price,Bedrooms,Bathrooms,SqFT,lot,yearbuilt,lastsoldifavailable,heattype,zillowdays,cooling,parking,basement,fireplace,floorcover
House_Address,Price,Bedrooms,Bathrooms,SqFT,lot,yearbuilt,lastsoldifavailable,heattype,zillowdays,cooling,parking,basement,fireplace,floorcover
"1402 Dawn Rd , Urbana, IL 61802","$49,000 ",3 beds,1 bath,950 sq ft,0.27 acres,Contact for details,"Apr 2011 for $49,000",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"908 N Broadway Ave APT 520 , Urbana, IL 61801","$15,000 ",2 beds,1 bath,825 sq ft,Contact for details,Contact for details,"Apr 2013 for $15,000",Forced air,Central,Unknown,Unknown,Unknown,Unknown,Unknown
"908 N Broadway Ave APT 517 , Urbana, IL 61801","$17,000 ",2 beds,1 bath,825 sq ft,Contact for details,Contact for details,"May 2013 for $17,000",Forced air,Central,Unknown,Unknown,Unknown,Unknown,Unknown
"1204 S Carle Ave , Urbana, IL 61801","$149,000 ",3 beds,1 bath,"1,393 sq ft",Contact for details,Contact for details,"Sep 2013 for $149,000",Forced air,Central,Garage - Detached,Unknown,Unknown,"Carpet, Hardwood, Linoleum / Vinyl",Unknown
"908 N Broadway Ave APT 505 , Urbana, IL 61801","$15,500 ",2 beds,1 bath,825 sq ft,Contact for details,Contact for details,"Feb 2013 for $15,500",Forced air,Central,Unknown,Unknown,Unknown,Tile,Unknown
"609 W Main St , Urbana, IL 61801","$1,600,000 ",2 beds,1 bath,708 sq ft,Contact for details,Contact for details,"Aug 2012 for $1,600,000",Forced air,Central,Garage - Attached,Unknown,Unknown,Hardwood,Unknown
"1209 Philo Rd , Urbana, IL 61801","$90,000 ",3 beds,1 bath,"1,130 sq ft",Contact for details,Contact for details,"Aug 2013 for $90,000",Contact for details,Central,Garage - Detached,Unknown,Unknown,"Carpet, Hardwood, Laminate, Tile",Unknown
"903 N Lincoln Ave , Urbana, IL 61801","$850,000 ",2 beds,2 baths,"1,200 sq ft",Contact for details,Contact for details,"May 2011 for $850,000",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"1205 E Main St , Urbana, IL 61802","$74,000 ",2 beds,1 bath,"1,121 sq ft","6,200 sqft",Contact for details,"Oct 2011 for $74,000",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"908 N Broadway Ave APT 518 , Urbana, IL 61801","$11,000 ",2 beds,1 bath,825 sq ft,Contact for details,Contact for details,"Feb 2013 for $11,000",Forced air,Central,Unknown,Unknown,Unknown,"Carpet, Linoleum / Vinyl",Unknown
"908 N Broadway Ave APT 401 , Urbana, IL 61801","$19,000 ",2 beds,1 bath,825 sq ft,Contact for details,Contact for details,"Oct 2013 for $19,000",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"209 W Griggs St , Urbana, IL 61801","$1,000,000 ",2 beds,2 baths,930 sq ft,Contact for details,Contact for details,"Apr 2013 for $1,000,000",Contact for details,Central,Garage - Attached,Unknown,Unknown,Unknown,Unknown
"304 W Florida Ave , Urbana, IL 61801","$150,500 ",2 beds,2 baths,"1,405 sq ft","1,406 sqft",Contact for details,"May 2013 for $150,500",Forced air,Central,Garage - Detached,Unknown,Unknown,"Hardwood, Linoleum / Vinyl",Unknown
"609 E Washington St , Urbana, IL 61801","$121,900 ",2 beds,1 bath,"1,200 sq ft","7,208 sqft",Contact for details,"Aug 2011 for $106,000",Contact for details,82,Unknown,Unknown,Unknown,Unknown,Unknown
"114 S Poplar St , Urbana, IL 61802","$75,000 ",2 beds,1 bath,998 sq ft,997 sqft,Contact for details,"May 2013 for $75,000",Forced air,Central,Unknown,Unknown,Unknown,"Carpet, Linoleum / Vinyl",Unknown
"711 E Olympian Rd , Urbana, IL 61802","$45,000 ",2 beds,1 bath,"1,280 sq ft",0.38 acres,Contact for details,"Aug 2013 for $45,000",Forced air,Wall,Garage - Detached,Unknown,Unknown,"Carpet, Linoleum / Vinyl",Unknown
"908 N Broadway Ave APT 307 , Urbana, IL 61801","$16,500 ",2 beds,1 bath,825 sq ft,Contact for details,Contact for details,"Mar 2013 for $16,500",Forced air,Central,Unknown,Unknown,Unknown,Carpet,Unknown
"1310 S Race St , Urbana, IL 61801","$98,000 ",2 beds,1 bath,"1,142 sq ft",Contact for details,Contact for details,"Jun 2012 for $98,000",Contact for details,Unknown,Unknown,Unknown,No,Unknown,No
"711 W Main St , Urbana, IL 61801","$242,500 ",Contact for details,1 bath,325 sq ft,Contact for details,Contact for details,"May 2012 for $242,500",Forced air,Central,Unknown,Unknown,Unknown,Unknown,Unknown
"908 N Broadway Ave APT 506 , Urbana, IL 61801","$12,000 ",2 beds,1 bath,825 sq ft,Contact for details,Contact for details,"Apr 2012 for $12,000",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"110 W Vermont Ave , Urbana, IL 61801","$125,500 ",3 beds,1 bath,"1,170 sq ft",56 sqft,Contact for details,"Oct 2012 for $125,500",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"106 W Vermont Ave , Urbana, IL 61801","$123,000 ",3 beds,1 bath,"1,200 sq ft","6,440 sqft",Contact for details,"Sep 2013 for $123,000",Forced air,Central,Garage - Attached,Unknown,Unknown,"Carpet, Linoleum / Vinyl, Tile",Unknown
"1307 E Green St , Urbana, IL 61802","$22,500 ",2 beds,1 bath,640 sq ft,"7,210 sqft",Contact for details,"Jul 2011 for $22,500",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"906 E Pennsylvania Ave , Urbana, IL 61801","$86,000 ",3 beds,1 bath,"1,400 sq ft",Contact for details,Contact for details,"Jul 2012 for $86,000",Forced air,Central,Unknown,Unknown,Unknown,Unknown,Unknown
House_Address,Price,Bedrooms,Bathrooms,SqFT,lot,yearbuilt,lastsoldifavailable,heattype,zillowdays,cooling,parking,basement,fireplace,floorcover
"2308 Grange Dr , URBANA, IL 61801","$41,500 ",3 beds,2 baths,"1,780 sq ft","9,545 sqft",2013,"Apr 2013 for $41,500",Forced air,Central,Garage - Attached,Unknown,Unknown,"Carpet, Hardwood, Tile",Unknown
"2811 Haydon Dr , Urbana, IL 61802","$191,000 ",3 beds,2.5 baths,"1,902 sq ft",Contact for details,2011,"Mar 2012 for $191,000",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"2809 Clarion Rd , Urbana, IL 61802","$260,000 ",4 beds,3.5 baths,"2,214 sq ft",0.3 acres,2011,"Jan 2012 for $260,000",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"2501 N Fairfield Dr , Urbana, IL 61802","$166,500 ",3 beds,2 baths,"1,740 sq ft",Contact for details,2011,"Feb 2012 for $166,500",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"1809 Hillshire Dr , Urbana, IL 61802","$215,000 ",3 beds,2 baths,"1,590 sq ft","9,000 sqft",2010,"Dec 2010 for $215,000",Forced air,Central,Garage - Attached,Unfinished,Yes,"Carpet, Hardwood, Tile",No
"1812 E Newport Dr , Urbana, IL 61802","$174,000 ",4 beds,2 baths,"1,747 sq ft","1,764 sqft",2010,"Aug 2013 for $174,000",Forced air,Central,Garage - Attached,Unknown,Unknown,"Carpet, Hardwood, Tile",Unknown
"2406 N Skyline Dr , Urbana, IL 61802","$167,000 ",3 beds,2 baths,"1,756 sq ft",85 sqft,2010,"Feb 2011 for $167,000",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"2504 N Skyline Dr , Urbana, IL 61802","$160,000 ",3 beds,2 baths,"1,594 sq ft","8,968 sqft",2010,"Mar 2011 for $160,000",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"3316 Memory Ln , Urbana, IL 61802","$245,000 ",3 beds,3 baths,"2,004 sq ft",Contact for details,2009,"Mar 2013 for $245,000","Forced air, Other",Central,Garage - Attached,Unknown,Unknown,"Carpet, Linoleum / Vinyl",Unknown
"2604 N Skyline Dr , Urbana, IL 61802","$160,000 ",3 beds,2 baths,"1,504 sq ft","9,120 sqft",2009,"Jul 2011 for $160,000",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"2207 County Road 1600 E , Urbana, IL 61802","$103,000 ",3 beds,2 baths,"1,832 sq ft",Contact for details,2009,"Sep 2013 for $103,000",Forced air,Central,Unknown,Unknown,Unknown,"Carpet, Hardwood, Laminate",Unknown
"2308 Cobble Creek Dr , Urbana, IL 61802","$278,000 ",3 beds,3 baths,"2,070 sq ft",82.5 acres,2008,"May 2011 for $278,000",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"3312 Memory Ln , Urbana, IL 61802","$233,000 ",3 beds,3 baths,"1,913 sq ft","8,040 sqft",2008,"Aug 2013 for $233,000",Forced air,Central,Garage - Attached,Unfinished,Yes,"Carpet, Hardwood, Tile",Yes
"2117 S Stonebrooke Ct , Urbana, IL 61802","$156,500 ",3 beds,2.5 baths,"1,478 sq ft","3,430 sqft",2008,"Aug 2013 for $156,500",Contact for details,Central,Garage - Attached,Unknown,Yes,"Carpet, Hardwood, Linoleum / Vinyl, Tile",Unknown
"1602 E Marc Trl , Urbana, IL 61802","$217,000 ",3 beds,2 baths,"2,216 sq ft",Contact for details,2008,"Aug 2011 for $217,000",Contact for details,Central,Garage - Attached,Unknown,Yes,"Carpet, Hardwood, Tile",Yes
"2603 N Skyline Dr , Urbana, IL 61802","$160,000 ",3 beds,2 baths,"1,756 sq ft",Contact for details,2008,"Aug 2012 for $160,000",Contact for details,Unknown,Unknown,Unknown,Yes,Unknown,Unknown
"2506 N Fairfield Dr , Urbana, IL 61802","$157,000 ",3 beds,2 baths,"1,504 sq ft","3,900 sqft",2008,"Jul 2013 for $157,000",Forced air,Central,Garage - Attached,Unknown,Unknown,"Carpet, Hardwood, Linoleum / Vinyl",Unknown
"3304 Memory Ln , Urbana, IL 61802","$170,000 ",3 beds,2 baths,"1,652 sq ft",81 sqft,2007,"Jun 2011 for $170,000",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"1615 E Lexington Dr , Urbana, IL 61802","$171,000 ",3 beds,3 baths,"1,628 sq ft","4,848 sqft",2007,"Jan 2011 for $171,000",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"2203 S Stonebrooke Ct , Urbana, IL 61802","$167,500 ",2 beds,2 baths,"1,993 sq ft","1,311 sqft",2007,"Aug 2013 for $167,500",Forced air,Central,Garage - Attached,Unknown,Unknown,"Carpet, Hardwood",Unknown
"2322 Nugent Cir , Urbana, IL 61802","$218,000 ",3 beds,2.5 baths,"1,950 sq ft",Contact for details,2007,"Mar 2013 for $218,000",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"1002 E Illinois St , Urbana, IL 61801","$166,000 ",4 beds,2.5 baths,"2,171 sq ft",Contact for details,2007,"Aug 2012 for $166,000",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"1206 Ogelthorpe Ave , Urbana, IL 61802","$130,000 ",3 beds,2.5 baths,"1,860 sq ft","1,860 sqft",2007,"Apr 2013 for $130,000",Forced air,Central,Garage - Detached,Unknown,Unknown,"Carpet, Linoleum / Vinyl, Tile",Unknown
"504 N Beacon Hill Cir , Urbana, IL 61802","$211,500 ",3 beds,2 baths,"2,100 sq ft",0.29 acres,2007,"Jun 2012 for $211,500",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"2507 N Skyline Dr , Urbana, IL 61802","$149,000 ",3 beds,2 baths,"1,706 sq ft",74 acres,2007,"Sep 2011 for $149,000",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"2507 N Skyline Dr , Urbana, IL 61802","$149,000 ",3 beds,2 baths,"1,706 sq ft",74 acres,2007,"Sep 2011 for $149,000",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"1206 Ogelthorpe Ave , Urbana, IL 61802","$130,000 ",3 beds,2.5 baths,"1,860 sq ft","1,860 sqft",2007,"Apr 2013 for $130,000",Forced air,Central,Garage - Detached,Unknown,Unknown,"Carpet, Linoleum / Vinyl, Tile",Unknown
"1002 E Illinois St , Urbana, IL 61801","$166,000 ",4 beds,2.5 baths,"2,171 sq ft",Contact for details,2007,"Aug 2012 for $166,000",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"1801 Hillshire Dr , Urbana, IL 61802","$201,000 ",3 beds,2 baths,"1,639 sq ft","8,276 sqft",2006,"Sep 2011 for $201,000",Heat pump,"Central, Geothermal",Garage - Attached,Unfinished,Yes,"Hardwood, Tile",Unknown
"1604 E Marc Trl , Urbana, IL 61802","$200,000 ",4 beds,3 baths,"2,053 sq ft","8,910 sqft",2006,"Jun 2012 for $200,000",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"2206 Players Ct , Urbana, IL 61802","$230,000 ",4 beds,2.5 baths,"2,203 sq ft",0.32 acres,2006,"Jun 2012 for $230,000",Contact for details,Unknown,Unknown,Unfinished,Unknown,Unknown,Unknown
"2408 Goodfield Dr , Urbana, IL 61802","$140,000 ",3 beds,2 baths,"1,667 sq ft",48.37 acres,2006,"Dec 2010 for $140,000",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"2701 Fieldcrest Dr , Urbana, IL 61802","$141,000 ",3 beds,2 baths,"1,572 sq ft","10,080 sqft",2006,"Jul 2012 for $141,000",Contact for details,Unknown,Garage - Attached,Unknown,Yes,Unknown,Unknown
"1905 N Lincoln Ave APT 319 , Urbana, IL 61801","$112,000 ",4 beds,4 baths,"1,547 sq ft",Contact for details,2006,"Apr 2012 for $112,000",Contact for details,Unknown,Unknown,Unknown,Unknown,Carpet,Unknown
"1903 N Lincoln Ave APT 221 , Urbana, IL 61801","$95,000 ",4 beds,4 baths,"1,482 sq ft",Contact for details,2006,"Dec 2012 for $95,000",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"1903 N Lincoln Ave APT 127 , Urbana, IL 61801","$95,000 ",4 beds,4 baths,"1,482 sq ft",Contact for details,2006,"Jan 2013 for $95,000",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"1903 N Lincoln Ave APT 208 , Urbana, IL 61801","$96,000 ",4 beds,4 baths,"1,547 sq ft",Contact for details,2006,"Sep 2012 for $96,000",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"1905 N Lincoln Ave APT 220 , Urbana, IL 61801","$127,500 ",4 beds,4 baths,"1,547 sq ft",Contact for details,2006,"Mar 2011 for $127,500",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"1901 N Lincoln Ave APT 101 , Urbana, IL 61801","$96,000 ",4 beds,4 baths,"1,482 sq ft",Contact for details,2006,"Dec 2012 for $96,000",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"2510 Fieldcrest Dr , Urbana, IL 61802","$160,000 ",3 beds,2 baths,"1,728 sq ft","10,500 sqft",2006,"Mar 2012 for $160,000",Contact for details,Unknown,Garage - Attached,Unknown,Yes,Unknown,Unknown
"1905 N Lincoln Ave APT 215 , Urbana, IL 61801","$97,000 ",4 beds,4 baths,"1,482 sq ft",Contact for details,2006,"Dec 2012 for $97,000",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"2703 Fieldcrest Dr , Urbana, IL 61802","$136,000 ",3 beds,2 baths,"1,530 sq ft","10,080 sqft",2006,"Oct 2011 for $136,000",Contact for details,Unknown,Garage - Attached,Unknown,Yes,Unknown,Unknown
"1905 N Lincoln Ave APT 308 , Urbana, IL 61801","$101,000 ",4 beds,4 baths,"1,547 sq ft",Contact for details,2006,"Jan 2013 for $101,000",Forced air,Central,Unknown,Unknown,Unknown,Unknown,Unknown
"2409 Goodfield Dr , Urbana, IL 61802","$157,000 ",3 beds,2 baths,"1,460 sq ft",Contact for details,2006,"Jun 2011 for $157,000",Forced air,Central,Unknown,Unknown,Yes,"Carpet, Other",Unknown
"2407 Goodfield Dr , Urbana, IL 61802","$162,500 ",3 beds,2 baths,"1,534 sq ft",82 sqft,2006,"Dec 2012 for $162,500",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"1905 N Lincoln Ave APT 222 , Urbana, IL 61801","$108,500 ",4 beds,4 baths,"1,547 sq ft",Contact for details,2006,"May 2013 for $108,500",Forced air,Central,Unknown,Unknown,Unknown,"Carpet, Linoleum / Vinyl",Unknown
"1704 E Marc Trl , Urbana, IL 61802","$184,000 ",3 beds,2 baths,"1,879 sq ft","8,118 sqft",2005,"Jun 2012 for $184,000",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"2607 Milford Dr , Urbana, IL 61802","$154,000 ",3 beds,2 baths,"1,437 sq ft","7,500 sqft",2005,"Jul 2011 for $154,000",Contact for details,Unknown,Unknown,Unknown,Yes,Unknown,Unknown
"1914 E Newport Dr , Urbana, IL 61802","$1,420,000 ",3 beds,2 baths,"1,428 sq ft","1,428 sqft",2005,"Aug 2013 for $1,420,000",Forced air,Central,Garage - Attached,Unknown,Unknown,Carpet,Unknown
"2609 Fieldcrest Dr , Urbana, IL 61802","$168,000 ",3 beds,2 baths,"1,710 sq ft",Contact for details,2005,"Jun 2013 for $168,000",Forced air,Central,Garage - Attached,Unknown,Yes,"Carpet, Hardwood, Laminate",Unknown
"2609 Fieldcrest Dr , Urbana, IL 61802","$168,000 ",3 beds,2 baths,"1,710 sq ft",Contact for details,2005,"Jun 2013 for $168,000",Forced air,Central,Garage - Attached,Unknown,Yes,"Carpet, Hardwood, Laminate",Unknown
"2601 Fieldcrest Dr , Urbana, IL 61802","$183,500 ",3 beds,3 baths,"1,900 sq ft",Contact for details,2005,"Dec 2012 for $183,500",Contact for details,Unknown,Garage - Attached,Unknown,Yes,Unknown,Unknown
"2511 Fieldcrest Dr , Urbana, IL 61802","$156,900 ",3 beds,2 baths,"1,650 sq ft","10,454 sqft",2005,"Jun 2013 for $156,900",Forced air,Central,Garage - Attached,Unknown,Yes,"Carpet, Linoleum / Vinyl, Tile",Unknown
"2507 Fieldcrest Dr , Urbana, IL 61802","$162,000 ",3 beds,2 baths,"1,530 sq ft",0.26 acres,2005,"Sep 2012 for $162,000",Contact for details,Unknown,Garage - Attached,Unknown,Yes,Unknown,Unknown
"2704 Fieldcrest Dr , Urbana, IL 61802","$159,000 ",3 beds,2 baths,"1,568 sq ft",0.25 acres,2005,"Nov 2010 for $159,000",Contact for details,Unknown,Garage - Attached,Unknown,Yes,Unknown,Unknown
"2604 Fieldcrest Dr , Urbana, IL 61802","$155,500 ",3 beds,2 baths,"1,612 sq ft",79.22 acres,2005,"Apr 2011 for $155,500",Contact for details,Unknown,Garage - Attached,Unknown,Yes,Unknown,Unknown
"1504 Ogelthorpe Ave , Urbana, IL 61802","$148,000 ",4 beds,3.5 baths,"1,614 sq ft","5,040 sqft",2005,"Jun 2012 for $148,000",Forced air,Central,"Garage - Detached, Off street",Finished,Yes,"Carpet, Laminate, Tile",Yes
"1305 Montgomery St , Urbana, IL 61802","$131,000 ",4 beds,2 baths,"2,160 sq ft","5,593 sqft",2005,"Jun 2012 for $131,000",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"1905 N Lincoln Ave APT 208 , Urbana, IL 61801","$104,000 ",4 beds,4 baths,"1,547 sq ft",Contact for details,2005,"Jun 2012 for $104,000",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"1905 N Lincoln Ave APT 321 , Urbana, IL 61801","$110,000 ",4 beds,4 baths,"1,547 sq ft",Contact for details,2005,"Dec 2011 for $110,000",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"1903 N Lincoln Ave APT 113 , Urbana, IL 61801","$95,000 ",4 beds,4 baths,"1,482 sq ft",Contact for details,2005,"Nov 2012 for $95,000",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"1406 Ogelthorpe Ave , Urbana, IL 61802","$125,500 ",4 beds,2 baths,"2,160 sq ft",Contact for details,2004,"Aug 2013 for $125,500",Contact for details,Unknown,Unknown,Finished,Unknown,Unknown,Unknown
"2710 Fieldcrest Dr , Urbana, IL 61802","$159,500 ",3 beds,2 baths,"1,621 sq ft","10,080 sqft",2004,"Oct 2012 for $159,500",Forced air,Central,Garage - Attached,Unknown,Yes,"Carpet, Hardwood, Linoleum / Vinyl, Tile",Yes
"1606 Montgomery St , Urbana, IL 61802","$137,000 ",4 beds,2.5 baths,"2,161 sq ft","2,160 sqft",2004,"Mar 2013 for $137,000",Forced air,Central,Garage - Detached,Unknown,Unknown,"Carpet, Linoleum / Vinyl, Tile",Unknown
"2204 E Delaware Ave , Urbana, IL 61802","$143,000 ",3 beds,2 baths,"1,440 sq ft",Contact for details,2004,"Jul 2012 for $143,000",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"2604 Landis Farm Rd , Urbana, IL 61802","$160,000 ",3 beds,2 baths,"1,590 sq ft","7,500 sqft",2004,"Dec 2012 for $160,000",Contact for details,Central,Garage - Attached,Unknown,Yes,"Carpet, Linoleum / Vinyl, Tile",Yes
"2603 Landis Farm Rd , Urbana, IL 61802","$158,000 ",3 beds,2 baths,"1,625 sq ft","7,500 sqft",2004,"Jun 2012 for $158,000",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"1411 S Abercorn St , Urbana, IL 61802","$155,000 ",4 beds,3.5 baths,"1,971 sq ft","5,474 sqft",2004,"Mar 2011 for $155,000",Contact for details,Unknown,Unknown,Finished,Yes,Unknown,Unknown
"1405 Ogelthorpe Ave , Urbana, IL 61802","$137,500 ",3 beds,2.5 baths,"1,940 sq ft",Contact for details,2004,"Oct 2013 for $137,500",Forced air,Central,Garage - Detached,Unknown,Unknown,"Carpet, Hardwood, Tile",Unknown
"1413 S Abercorn St , Urbana, IL 61802","$136,500 ",4 beds,2 baths,"2,160 sq ft","5,640 sqft",2004,"May 2012 for $136,500",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"1405 S Abercorn St , Urbana, IL 61802","$135,000 ",4 beds,3 baths,"1,942 sq ft","5,227 sqft",2004,"Feb 2011 for $135,000",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"1319 S Abercorn St , Urbana, IL 61802","$93,000 ",3 beds,1 bath,"2,072 sq ft","4,998 sqft",2004,"Apr 2011 for $93,000",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"1801A Lydia Ct # A , Urbana, IL 61802","$174,500 ",2 beds,2 baths,"1,569 sq ft","1,568 sqft",2003,"Jun 2013 for $174,500",Forced air,Central,Garage - Attached,Unknown,Unknown,"Carpet, Hardwood, Linoleum / Vinyl",Unknown
"1902A Lydia Ct , Urbana, IL 61802","$185,000 ",2 beds,2 baths,"1,756 sq ft",Contact for details,2003,"Oct 2012 for $185,000",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"2207 E Michigan Ave , Urbana, IL 61802","$151,000 ",3 beds,2 baths,"1,578 sq ft",Contact for details,2003,"Aug 2011 for $151,000",Contact for details,Unknown,Unknown,Unknown,Yes,Unknown,Yes
"1605 Greenridge Dr , Urbana, IL 61802","$151,000 ",3 beds,2.5 baths,"1,673 sq ft",Contact for details,2003,"Aug 2011 for $151,000",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"1511 S Abercorn St , Urbana, IL 61802","$150,000 ",4 beds,3.5 baths,"1,984 sq ft",Contact for details,2003,"May 2011 for $150,000",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"1601 S Kinch St , Urbana, IL 61802","$137,500 ",3 beds,2 baths,"1,464 sq ft",Contact for details,2003,"Jun 2013 for $137,500",Forced air,Central,Garage - Attached,Unknown,Unknown,"Carpet, Tile",Unknown
"2302 E Delaware Ave , Urbana, IL 61802","$105,500 ",3 beds,2 baths,"1,455 sq ft","1,454 sqft",2003,"Mar 2013 for $105,500",Forced air,Central,Garage - Attached,Unknown,Unknown,"Carpet, Linoleum / Vinyl",Unknown
"1574 County Road 2200 N , Urbana, IL 61802","$180,000 ",4 beds,3 baths,"2,100 sq ft",1.82 acres,2003,"Apr 2013 for $180,000",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"1415 S Smith Rd , Urbana, IL 61802","$128,000 ",4 beds,2 baths,"2,132 sq ft",Contact for details,2003,"Apr 2012 for $128,000",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"1501 Ogelthorpe Ave , Urbana, IL 61802","$140,000 ",3 beds,2.5 baths,"1,940 sq ft","1,938 sqft",2003,"Apr 2013 for $140,000",Forced air,Central,Garage - Detached,Unknown,Unknown,"Carpet, Hardwood, Tile",Unknown
"1506 Ogelthorpe Ave , Urbana, IL 61802","$148,500 ",4 beds,2.5 baths,"2,210 sq ft","2,208 sqft",2003,"Jul 2013 for $148,500",Forced air,Central,Garage - Detached,Unknown,Unknown,"Carpet, Linoleum / Vinyl",Unknown
"1512 S Abercorn St , Urbana, IL 61802","$122,000 ",4 beds,2 baths,"1,990 sq ft","5,355 sqft",2003,"Jul 2011 for $122,000",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"1603 Montgomery St , Urbana, IL 61802","$146,000 ",4 beds,2.5 baths,"1,962 sq ft",Contact for details,2003,"Aug 2012 for $146,000",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"2506 E Florida Ave , Urbana, IL 61802","$112,000 ",4 beds,2 baths,"2,160 sq ft","5,750 sqft",2003,"May 2013 for $112,000",Forced air,Central,Garage - Detached,Finished,Yes,"Carpet, Laminate, Tile",Unknown
"1608 S Smith Rd , Urbana, IL 61802","$141,000 ",4 beds,4 baths,"2,197 sq ft",Contact for details,2003,"Jul 2013 for $141,000",Forced air,Central,Garage - Detached,Partial,No,"Carpet, Hardwood, Tile",No
"2211 E Michigan Ave , Urbana, IL 61802","$146,000 ",4 beds,3 baths,"1,803 sq ft","7,500 sqft",2003,"Apr 2011 for $146,000",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"2003 Trails Dr , Urbana, IL 61802","$168,500 ",3 beds,2 baths,"1,623 sq ft","9,270 sqft",2002,"Mar 2012 for $168,500",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"1907 Ridge Park Rd , Urbana, IL 61802","$155,000 ",4 beds,2.5 baths,"1,786 sq ft",Contact for details,2002,"Jun 2012 for $155,000",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"2406 St Andrews Rd , Urbana, IL 61802","$371,000 ",3 beds,3 baths,"2,200 sq ft",Contact for details,2002,"Oct 2011 for $371,000",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"2011 E Amber Ln APT C , Urbana, IL 61802","$205,000 ",2 beds,2 baths,"1,937 sq ft","7,410 sqft",2002,"Mar 2012 for $205,000",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"2011 E Amber Ln APT A , Urbana, IL 61802","$170,000 ",2 beds,2 baths,"1,765 sq ft",Contact for details,2002,"Jun 2012 for $170,000",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"1903 E Newport Dr , Urbana, IL 61802","$155,000 ",3 beds,2 baths,"1,610 sq ft",Contact for details,2002,"Aug 2011 for $155,000",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
